Registry of SVHC intentions until outcome
Note: Group entries are split in different rows.
Export date: 15-mai-2024 09:15:19
Last updated 05-mars-2024. Database contains 262 unique substances/entries.

"Substance Identifier"	""	
"Expected date of submission (from)"	""	
"Expected date of submission (to)"	""	
"Withdrawal date (from)"	""	
"Withdrawal date (to)"	""	
"Submitter"	""	
"Status"	""	
"Scope (operator is and)"	"true"	
"Scopes"
"Date of intention (from)"	""	
"Date of intention (to)"	""	
"Date of MSC opinion (from)"	""	
"Date of MSC opinion (to)"	""	
"Date of MSC agreement (from)"	""	
"Date of MSC agreement (to)"	""	
"Date of inclusion in Candidate List (from)"	""	
"Date of inclusion in Candidate List (to)"	""	



"Substance name"	"Description"	"EC / List no"	"CAS no"	"Further substance information"	"CLP Annex VI index number"	"Status"	"Date of intention"	"Expected date of submission"	"Submitted for accordance check"	"Withdrawal date"	"Submitter"	"Remarks"	"Scope"	"Start of consultation"	"End of consultation"	"Consultation document"	"RCOM (Comments received)"	"Year of MSC agreement"	"MSC Agreement"	"Date of MSC agreement"	"Support documents"	"MSC Opinion"	"Date of MSC opinion"	"Minority position"	"Date of inclusion in Candidate List"	"Latest update"	"First published"	
"Cobalt dinitrate"	""	"233-402-1"	"10141-05-6"	""	"027-009-00-2"	"Identified SVHC"	"05-juil.-2010"	"02-août-2010"	"02-août-2010"	""	"Netherlands"	""	"Carcinogenic (Article 57a)""Toxic for reproduction (Article 57c)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/cce15a68-1388-1724-8132-fd71441341b8"	"https://echa.europa.eu/documents/10162/3ad1e77b-a7a6-999d-37e7-7f22e5b933cc"	"2010"	"https://echa.europa.eu/documents/10162/88fc1848-2bfc-ee97-b96d-cf3ea5a20863"	"02-déc.-2010"	"https://echa.europa.eu/documents/10162/cbba0692-ba1c-fd4d-1838-1f186dbd0e23"	""	""	""	"15-déc.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Cobalt di(acetate)"	""	"200-755-8"	"71-48-7"	""	"027-006-00-6"	"Identified SVHC"	"05-juil.-2010"	"02-août-2010"	"02-août-2010"	""	"Netherlands"	""	"Carcinogenic (Article 57a)""Toxic for reproduction (Article 57c)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/1b6af36f-53a8-c67d-1449-ec637882088f"	"https://echa.europa.eu/documents/10162/74a226f5-ca9e-e2b2-047e-e1192bb7e1a2"	"2010"	"https://echa.europa.eu/documents/10162/509a9554-3564-182e-1af2-8cef30558b7e"	"02-déc.-2010"	"https://echa.europa.eu/documents/10162/66aee247-0e91-ff07-3d50-c5ed585ea4af"	""	""	""	"15-déc.-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Cobalt carbonate"	""	"208-169-4"	"513-79-1"	""	"027-010-00-8"	"Identified SVHC"	"05-juil.-2010"	"02-août-2010"	"02-août-2010"	""	"Netherlands"	""	"Carcinogenic (Article 57a)""Toxic for reproduction (Article 57c)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/a8ffef70-af27-4b4c-71e7-68cab96ddf82"	"https://echa.europa.eu/documents/10162/76e9eaff-ee45-3a96-a97f-228d1d851366"	"2010"	"https://echa.europa.eu/documents/10162/e7727b7a-c08e-ea8d-8bfd-ea5ea801ed7b"	"02-déc.-2010"	"https://echa.europa.eu/documents/10162/eb42b839-c2e7-a33b-723c-ba9a3b117206"	""	""	""	"15-déc.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Chromium trioxide"	""	"215-607-8"	"1333-82-0"	""	"024-001-00-0"	"Identified SVHC"	"18-déc.-2009"	"02-août-2010"	"02-août-2010"	""	"Germany"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/538bc930-8434-cb97-6c63-0ed7613ea9cd"	"https://echa.europa.eu/documents/10162/ecebaa56-b9b4-bef8-6409-7554458d0671"	"2010"	"https://echa.europa.eu/documents/10162/904bec06-f4da-7368-f3a4-f4fa6467b037"	"02-déc.-2010"	"https://echa.europa.eu/documents/10162/bbbb0df8-5009-f418-f748-9c4970ea3c17"	""	""	""	"15-déc.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"2-methoxyethanol"	""	"203-713-7"	"109-86-4"	""	"603-011-00-4"	"Identified SVHC"	"25-juin-2010"	"02-août-2010"	"02-août-2010"	""	"Austria"	""	"Toxic for reproduction (Article 57c)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/7652a496-69b3-9a50-9c76-c3b35afe379a"	"https://echa.europa.eu/documents/10162/5ffb2c63-8972-5e3b-2624-a389ec2a678a"	"2010"	"https://echa.europa.eu/documents/10162/c653b5c3-a3fa-9e2f-3bb9-50dc1226aed1"	"25-nov.-2010"	"https://echa.europa.eu/documents/10162/5e73ee29-6f62-03aa-7424-21bbe2eb4c54"	""	""	""	"15-déc.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"2-ethoxyethanol"	""	"203-804-1"	"110-80-5"	""	"603-012-00-X"	"Identified SVHC"	"25-juin-2010"	"02-août-2010"	"02-août-2010"	""	"Austria"	""	"Toxic for reproduction (Article 57c)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/b31311d2-2c35-8b05-15c3-abc286b51839"	"https://echa.europa.eu/documents/10162/910093ec-77d9-3e24-eb05-af15fb896ba0"	"2010"	"https://echa.europa.eu/documents/10162/8116c380-3ffe-1da5-06e7-94a2d0cb7de3"	"25-nov.-2010"	"https://echa.europa.eu/documents/10162/cd70f9f0-64b5-f05e-d279-c161df01c26d"	""	""	""	"15-déc.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"1,3,5-trichlorobenzene"	""	"203-608-6"	"108-70-3"	""	""	"Not identified as SVHC in this process"	"02-juil.-2010"	"02-août-2010"	"02-août-2010"	""	"Germany"	"Not possible to conclude"	"Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/c47ecb40-5a44-6906-0433-6a90905508c7"	"https://echa.europa.eu/documents/10162/fb8a8957-4a21-cc10-f5d6-e3738e826cba"	"2010"	"https://echa.europa.eu/documents/10162/00b9643a-52fb-fc94-86c5-2a55b028b62e"	"03-déc.-2010"	""	""	""	""	""	"07-déc.-2021"	"28-févr.-2018"	
"1,2,4-trichlorobenzene"	""	"204-428-0"	"120-82-1"	""	"602-087-00-6"	"Not identified as SVHC in this process"	"02-juil.-2010"	"02-août-2010"	"02-août-2010"	""	"Germany"	"Not possible to conclude"	"Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/e8137e87-18b4-4e8b-4ac6-9e47f7b4777f"	"https://echa.europa.eu/documents/10162/ef1294b8-43a2-2bb4-c0e6-9e6f3f287eb9"	"2010"	"https://echa.europa.eu/documents/10162/31928876-73ad-62fd-1a40-505d45aa2f4b"	"03-nov.-2010"	""	""	""	""	""	"07-déc.-2021"	"28-févr.-2018"	
"1,2,3-trichlorobenzene"	""	"201-757-1"	"87-61-6"	""	""	"Not identified as SVHC in this process"	"02-juil.-2010"	"02-août-2010"	"02-août-2010"	""	"Germany"	"Not possible to conclude"	"Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"30-août-2010"	"14-oct.-2010"	"https://echa.europa.eu/documents/10162/cb6d2026-15e8-34d0-9d22-cc562f71dc0f"	"https://echa.europa.eu/documents/10162/0195fb94-2436-cbe9-9d81-ece5cc56b958"	"2010"	"https://echa.europa.eu/documents/10162/3609be13-cf7d-9ff6-e27a-e867d9d61667"	"03-déc.-2010"	""	""	""	""	""	"25-sept.-2019"	"28-févr.-2018"	
"Trichloroethylene"	""	"201-167-4"	"79-01-6"	""	"602-027-00-9"	"Identified SVHC"	"02-juil.-2009"	"10-févr.-2010"	"10-févr.-2010"	""	"France"	""	"Carcinogenic (Article 57a)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/3fad7c6e-5d9a-cd8c-5aa5-288c314a2ed9"	"https://echa.europa.eu/documents/10162/f0f67584-8a7e-5b11-34d5-0943af4cf687"	"2010"	"https://echa.europa.eu/documents/10162/4e637a62-ac5a-3de3-a736-9f0e242391ad"	"04-juin-2010"	"https://echa.europa.eu/documents/10162/a43d80eb-c990-51e7-3b87-346a9c8cee33"	""	""	""	"18-juin-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Tetraboron disodium heptaoxide, hydrate"	""	"235-541-3"	"12267-73-1"	""	"005-011-00-4"	"Identified SVHC"	"04-févr.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/f58e70d6-6c62-0785-eb4b-6062c94edb58"	"https://echa.europa.eu/documents/10162/04f4d67c-740c-601e-0c13-7b71981b52c1"	"2010"	"https://echa.europa.eu/documents/10162/d657878c-a795-592e-bc1b-86b07e88059e"	"09-juin-2010"	"https://echa.europa.eu/documents/10162/218f57ce-4eac-5e17-3e48-4817740293c4"	""	""	""	"18-juin-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Sodium chromate"	""	"231-889-5"	"7775-11-3"	""	"024-018-00-3"	"Identified SVHC"	"14-janv.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"France"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/9a1286cf-d1b1-60bc-5f3c-63d6aa4672a5"	"https://echa.europa.eu/documents/10162/0da4705d-d484-2857-9fcd-4ce66bd455f6"	"2010"	"https://echa.europa.eu/documents/10162/af4e0202-a5a2-31d7-3dec-169713961d53"	"04-juin-2010"	"https://echa.europa.eu/documents/10162/1481067b-4bf1-732b-de52-f26695d34a20"	""	""	""	"18-juin-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Potassium dichromate"	""	"231-906-6"	"7778-50-9"	""	"024-002-00-6"	"Identified SVHC"	"14-janv.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"France"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/cce18d49-cb1c-d2b3-1525-0414014ac814"	"https://echa.europa.eu/documents/10162/64e5f7e6-2cce-d2e1-21e9-8a0bf3fa0a44"	"2010"	"https://echa.europa.eu/documents/10162/25f63b05-df78-439a-7121-88f785caac29"	"04-juin-2010"	"https://echa.europa.eu/documents/10162/7584c3ca-b2ec-01b5-72d4-fc4a2366d671"	""	""	""	"18-juin-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Potassium chromate"	""	"232-140-5"	"7789-00-6"	""	"024-006-00-8"	"Identified SVHC"	"14-janv.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"France"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/b73d523c-7830-1cda-4f9b-d24a36f4e8ad"	"https://echa.europa.eu/documents/10162/c29c4add-9b7e-ab9f-c246-271bd67527ab"	"2010"	"https://echa.europa.eu/documents/10162/b9f4b1a3-5989-732d-2c69-832d629c5878"	"04-juin-2010"	"https://echa.europa.eu/documents/10162/ba981fb8-17fb-a138-78cd-bc5eb133b951"	""	""	""	"18-juin-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Disodium tetraborate, anhydrous"	""	"215-540-4"	"1330-43-4"	""	"005-011-00-4""005-011-01-1""005-011-02-9"	"Identified SVHC"	"06-nov.-2009"	"10-févr.-2010"	"10-févr.-2010"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/070bdca7-735c-db91-1b39-951abbea1332"	"https://echa.europa.eu/documents/10162/fe1fde96-88f9-e7c1-b431-fb4363309175"	"2010"	"https://echa.europa.eu/documents/10162/81ea6b43-b643-e14d-3e1f-01caa8c3a5cb"	"09-juin-2010"	"https://echa.europa.eu/documents/10162/2a47522a-d019-2f1e-ed04-a1b6bb06fab2"	""	""	""	"18-juin-2010"	"18-juin-2010"	"28-févr.-2018"	
"Boric acid"	"EC No. 233-139-2 and EC No. 234-343-4"	"-"	"-"	""	""	"Identified SVHC"	"11-janv.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"Germany"	""	"Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/06e99ddb-acc7-ca54-42b6-0862465e3eb5"	"https://echa.europa.eu/documents/10162/ff2ea391-55ea-9fad-48f9-20dfaf17b3b5"	"2010"	"https://echa.europa.eu/documents/10162/9d903b3b-3429-24bf-2c53-8671bca2501b"	"09-juin-2010"	"https://echa.europa.eu/documents/10162/aefd785e-1679-7337-75d4-54345f11165e"	""	""	""	"18-juin-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Boric acid"	""	"234-343-4"	"11113-50-1"	""	""	"Identified SVHC"	"11-janv.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"Germany"	""	"Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/06e99ddb-acc7-ca54-42b6-0862465e3eb5"	"https://echa.europa.eu/documents/10162/ff2ea391-55ea-9fad-48f9-20dfaf17b3b5"	"2010"	"https://echa.europa.eu/documents/10162/9d903b3b-3429-24bf-2c53-8671bca2501b"	"09-juin-2010"	"https://echa.europa.eu/documents/10162/aefd785e-1679-7337-75d4-54345f11165e"	""	""	""	"18-juin-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Boric acid"	""	"233-139-2"	"10043-35-3"	""	""	"Identified SVHC"	"11-janv.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"Germany"	""	"Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/06e99ddb-acc7-ca54-42b6-0862465e3eb5"	"https://echa.europa.eu/documents/10162/ff2ea391-55ea-9fad-48f9-20dfaf17b3b5"	"2010"	"https://echa.europa.eu/documents/10162/9d903b3b-3429-24bf-2c53-8671bca2501b"	"09-juin-2010"	"https://echa.europa.eu/documents/10162/aefd785e-1679-7337-75d4-54345f11165e"	""	""	""	"18-juin-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Ammonium dichromate"	""	"232-143-1"	"7789-09-5"	""	"024-003-00-1"	"Identified SVHC"	"14-janv.-2010"	"10-févr.-2010"	"10-févr.-2010"	""	"France"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""Toxic for reproduction (Article 57c)"	"08-mars-2010"	"22-avr.-2010"	"https://echa.europa.eu/documents/10162/c3a0a58e-0ec9-7ef0-8046-490d2d60bb7f"	"https://echa.europa.eu/documents/10162/a93592a4-a24b-84d9-f40b-9febfca3ad53"	"2010"	"https://echa.europa.eu/documents/10162/7fd93811-b14b-9ee9-a097-6f9cdc0c49db"	"04-juin-2010"	"https://echa.europa.eu/documents/10162/d0a2284e-f34c-4437-31e5-63dd640353b9"	""	""	""	"18-juin-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Pitch, coal tar, high-temp."	"The residue from the distillation of high temperature coal tar. A black solid with an approximate softening point from 30°C to 180°C (86°F to 356°F). Composed primarily of a complex mixture of three or more membered condensed ring aromatic hydrocarbons."	"266-028-2"	"65996-93-2"	""	"648-055-00-5"	"Identified SVHC"	"27-juin-2008"	"31-août-2009"	"31-août-2009"	""	"ECHA"	""	"Carcinogenic (Article 57a)""PBT (Article 57d)""vPvB (Article 57e)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/b1656bd3-2e6b-1b76-4a9a-1f99ff27da76"	"https://echa.europa.eu/documents/10162/9569da0a-ff34-ba89-4e95-2cee040b84d4"	"2009"	"https://echa.europa.eu/documents/10162/25a21082-f784-4cec-5de5-20d3f6c8e7bf"	"02-déc.-2009"	"https://echa.europa.eu/documents/10162/baeb2fed-e32c-35a1-dd6b-d25aebceeb29"	""	""	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Diisobutyl phthalate"	""	"201-553-2"	"84-69-5"	""	"607-623-00-2"	"Identified SVHC"	"09-févr.-2009"	"10-août-2009"	"10-août-2009"	""	"Germany"	""	"Toxic for reproduction (Article 57c)""Endocrine disrupting properties (Article 57(f) - human health)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/a6a9bfc7-dd06-4a1b-5d1d-28a7e1959673"	"https://echa.europa.eu/documents/10162/836711f3-5c93-8a62-04d2-67beb932ccf7"	"2009"	"https://echa.europa.eu/documents/10162/0e52ee43-a377-1fac-c515-cdb0bb3a29fa"	"27-nov.-2009"	"https://echa.europa.eu/documents/10162/38bbaca1-4590-4f31-637a-97edaaa1ebed""https://echa.europa.eu/documents/10162/35e87426-b066-3327-120a-33d97187ea34"	""	"11-déc.-2014"	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Tris(2-chloroethyl) phosphate"	""	"204-118-5"	"115-96-8"	""	"015-102-00-0"	"Identified SVHC"	"30-avr.-2008"	"03-août-2009"	"03-août-2009"	""	"Austria"	""	"Toxic for reproduction (Article 57c)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/612800ed-45c3-1bbe-a289-c3d715233b2b"	"https://echa.europa.eu/documents/10162/860d98bf-5c4d-1434-48c2-716231872a2d"	"2009"	"https://echa.europa.eu/documents/10162/1189da46-7e64-1e4d-1a9c-5dcae93c2340"	"27-nov.-2009"	"https://echa.europa.eu/documents/10162/0ca2222e-a37d-c9b3-e1e7-24fdcca18da7"	""	""	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Lead sulfochromate yellow"	"This substance is identified in the Colour Index by Colour Index Constitution Number, C.I. 77603."	"215-693-7"	"1344-37-2"	""	"082-009-00-X"	"Identified SVHC"	"02-juil.-2009"	"03-août-2009"	"03-août-2009"	""	"France"	""	"Carcinogenic (Article 57a)""Toxic for reproduction (Article 57c)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/49212b82-401c-30b1-79f0-5d1b3c6d1691"	"https://echa.europa.eu/documents/10162/28436876-4ae6-6a13-41be-2c1b2a037f4d"	"2009"	"https://echa.europa.eu/documents/10162/cfeb2d8d-332c-9a7d-f727-14f2497125c4"	"27-nov.-2009"	"https://echa.europa.eu/documents/10162/099b01a2-6ca4-440a-500d-81aa7c23ab7d"	""	""	""	"13-janv.-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Lead chromate molybdate sulfate red"	"This substance is identified in the Colour Index by Colour Index Constitution Number, C.I. 77605."	"235-759-9"	"12656-85-8"	""	"082-010-00-5"	"Identified SVHC"	"02-juil.-2009"	"03-août-2009"	"03-août-2009"	""	"France"	""	"Carcinogenic (Article 57a)""Toxic for reproduction (Article 57c)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/3563f29f-ea11-b72d-34a6-5c04326dc25d"	"https://echa.europa.eu/documents/10162/bb4f44ad-2c30-dea3-62f4-0b1ae3788f5e"	"2009"	"https://echa.europa.eu/documents/10162/6b934778-0ce1-3a88-1842-f216295e2fdb"	"27-nov.-2009"	"https://echa.europa.eu/documents/10162/4b7b76e1-7a87-acf4-9b0b-920ae8c6bb7d"	""	""	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Lead chromate"	""	"231-846-0"	"7758-97-6"	""	"082-004-00-2"	"Identified SVHC"	"02-juil.-2009"	"03-août-2009"	"03-août-2009"	""	"France"	""	"Carcinogenic (Article 57a)""Toxic for reproduction (Article 57c)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/12763029-5aaa-bac7-90ab-2b0d83933886"	""	""	""	""	"https://echa.europa.eu/documents/10162/f642343f-8fed-3dc7-7ce1-faf95ee26bc9"	""	""	""	"13-janv.-2010"	"13-janv.-2010"	"28-févr.-2018"	
"Anthracene oil, anthracene-low"	"The oil remaining after the removal, by a crystallization process, of an anthracene-rich solid (anthracene paste) from anthracene oil. It is composed primarily of two, three and four membered aromatic compounds."	"292-604-8"	"90640-82-7"	""	"648-104-00-0"	"Identified SVHC"	"09-févr.-2009"	"03-août-2009"	"03-août-2009"	""	"Germany"	"Does not meet the criteria for identification as a carcinogen if it contains &lt; 0.005 % (w/w) benzo[a]pyrene (EINECS No 200-028-5) and &lt; 0.1 % w/w benzene (EINECS No 200-753-7). Does not meet the criteria for identification as a mutagen if it contains &lt; 0.1 % w/w benzene (EINECS No 200-753-7)."	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""PBT (Article 57d)""vPvB (Article 57e)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/baf31511-b967-3462-3be9-b5abc33be73d"	"https://echa.europa.eu/documents/10162/891dc3be-663c-f3bf-3d24-15ead4d36280"	"2009"	"https://echa.europa.eu/documents/10162/7fcb0fe0-8ed1-3076-e04f-9c0f4bc3a0d2"	"04-déc.-2009"	"https://echa.europa.eu/documents/10162/239dcda5-d5d8-c83f-81fe-c1899ca1c414"	""	""	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Anthracene oil, anthracene paste, distn. lights"	"A complex combination of hydrocarbons from the distillation of anthracene obtained by crystallization of anthracene oil from bituminous high temperature tar and boiling in the range of approximately 290°C to 340°C (554°F to 644°F). It contains chiefly trinuclear aromatics and their dihydro derivatives."	"295-278-5"	"91995-17-4"	""	"648-108-00-2"	"Identified SVHC"	"09-févr.-2009"	"03-août-2009"	"03-août-2009"	""	"Germany"	"Does not meet the criteria for identification as a carcinogen if it contains &lt; 0.005 % (w/w) benzo[a]pyrene (EINECS No 200-028-5) and &lt; 0.1 % w/w benzene (EINECS No 200-753-7). Does not meet the criteria for identification as a mutagen if it contains &lt; 0.1 % w/w benzene (EINECS No 200-753-7)."	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""PBT (Article 57d)""vPvB (Article 57e)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/724e432b-4e06-0e90-d825-268faca166b6"	"https://echa.europa.eu/documents/10162/3d9d5664-2684-7e77-d9a8-50080f1a08f4"	"2009"	"https://echa.europa.eu/documents/10162/b7046cca-9a2b-5cce-1103-12214a95a16c"	"04-déc.-2009"	"https://echa.europa.eu/documents/10162/93edd76c-f15d-3486-b158-95d7b6dd165e"	""	""	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Anthracene oil, anthracene paste, anthracene fraction"	"A complex combination of hydrocarbons from the distillation of anthracene obtained by the crystallization of anthracene oil from bituminous high temperature tar and boiling in the range of 330°C to 350°C (626°F to 662°F). It contains chiefly anthracene, carbazole and phenanthrene."	"295-275-9"	"91995-15-2"	""	"648-106-00-1"	"Identified SVHC"	"09-févr.-2009"	"03-août-2009"	"03-août-2009"	""	"Germany"	"Does not meet the criteria for identification as a carcinogen if it contains &lt; 0.005 % (w/w) benzo[a]pyrene (EINECS No 200-028-5) and &lt; 0.1 % w/w benzene (EINECS No 200-753-7). Does not meet the criteria for identification as a mutagen if it contains &lt; 0.1 % w/w benzene (EINECS No 200-753-7)."	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""PBT (Article 57d)""vPvB (Article 57e)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/89c4be6d-e6a2-4ede-f80e-3589050f3d58"	"https://echa.europa.eu/documents/10162/8f4594ed-e699-ca0f-c4e1-f96bcf87e096"	"2009"	"https://echa.europa.eu/documents/10162/6623b171-726f-af11-874e-aebc0ca59604"	"04-déc.-2009"	"https://echa.europa.eu/documents/10162/d4dfab3d-4b33-615f-8ff4-b2524743e4e9"	""	""	""	"13-janv.-2010"	"03-déc.-2021"	"28-févr.-2018"	
"Anthracene oil, anthracene paste"	"The anthracene-rich solid obtained by the crystallization and centrifuging of anthracene oil. It is composed primarily of anthracene, carbazole and phenanthrene."	"292-603-2"	"90640-81-6"	""	"648-103-00-5"	"Identified SVHC"	"09-févr.-2009"	"03-août-2009"	"03-août-2009"	""	"Germany"	"Does not meet the criteria for identification as a carcinogen if it contains &lt; 0.005 % (w/w) benzo[a]pyrene (EINECS No 200-028-5) and &lt; 0.1 % w/w benzene (EINECS No 200-753-7). Does not meet the criteria for identification as a mutagen if it contains &lt; 0.1 % w/w benzene (EINECS No 200-753-7)."	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""PBT (Article 57d)""vPvB (Article 57e)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/4d4a98b5-488b-b8a5-530d-65600b2d6b72"	"https://echa.europa.eu/documents/10162/ce54155e-d121-1caf-7f30-1ffa26b1acc4"	"2009"	"https://echa.europa.eu/documents/10162/93195d9d-c10b-abff-c429-13380f4873f7"	"04-déc.-2009"	"https://echa.europa.eu/documents/10162/cedbf6dc-3dcf-0181-3465-55d70a66b090"	""	""	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Anthracene oil"	"A complex combination of polycyclic aromatic hydrocarbons obtained from coal tar having an approximate distillation range of 300°C to 400°C (572°F to 752°F). Composed primarily of phenanthrene, anthracene and carbazole"	"292-602-7"	"90640-80-5"	""	"648-079-00-6"	"Identified SVHC"	"09-févr.-2009"	"03-août-2009"	"03-août-2009"	""	"Germany"	"Does not meet the criteria for identification as a carcinogen if it contains &lt; 0.005 % (w/w) benzo[a]pyrene (EINECS No 200-028-5)"	"Carcinogenic (Article 57a)""PBT (Article 57d)""vPvB (Article 57e)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/97719077-f729-067e-e5bc-5449b41ad214"	"https://echa.europa.eu/documents/10162/95ab55df-d738-1dc7-91aa-21aa7cf8d4f6"	"2009"	"https://echa.europa.eu/documents/10162/0b4cd046-3810-50a7-8a0f-b93196d4bc80"	"02-déc.-2009"	"https://echa.europa.eu/documents/10162/dbdf69c9-4153-8386-a218-11f43f9dc3b3"	""	""	""	"13-janv.-2010"	"07-déc.-2021"	"28-févr.-2018"	
"Acrylamide"	""	"201-173-7"	"79-06-1"	""	"616-003-00-0"	"Identified SVHC"	"10-juil.-2009"	"03-août-2009"	"03-août-2009"	""	"Netherlands"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)"	"31-août-2009"	"15-oct.-2009"	"https://echa.europa.eu/documents/10162/51381c12-0c78-f90c-4c9c-f0e9a38c7c38"	"https://echa.europa.eu/documents/10162/0d3d0532-01f0-5b04-0b49-7bf6089de0b3"	"2009"	"https://echa.europa.eu/documents/10162/3b3cc5d6-bdd0-1411-11ee-9b671494dc21"	"27-nov.-2009"	"https://echa.europa.eu/documents/10162/bbbdfe26-dece-51cc-a11a-68641f0ce02a"	""	""	""	"30-mars-2010"	"07-déc.-2021"	"28-févr.-2018"	
