Nom chimique/DCI,Dénomination commune du glossaire des ingrédients,Numéro CAS,Numéro CE,"Type de produit, parties du corps",Concentration maximale dans les préparations prêtes à l'emploi,Autres,
"Composé d'acide phosphorique avec 4- [(2,6-dichlorophényl) (4-imino-3,5-diméthyl-2,5-cyclohexadiène-1-ylidène)méthyl]-2,6-diméthylaniline (1:1)",HC Blue no 15,74578-10-2,277-929-5,"a) Colorant utilisé dans des teintures capillaires oxydantes
 b) Colorant utilisé dans des teintures capillaires non oxydantes","b) 0,2 %","a) Après mélange dans des conditions d'oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,2 %.","a) Doit figurer sur l'étiquetage: le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"2,2′-(9,10-Dioxoanthracène-1,4-diyldiimino)bis(5-méthylsulfonate) de disodium",Acid Green 25,4403-90-1,224-546-6,Substance utilisée dans des teintures capillaires non oxydantes,"0,3 %",,
"4-[(9,10-Dihydro-4-hydroxy-9,10-dioxo-1-anthryl)amino]toluène-3-sulfonate de sodium",Acid Violet 43,4430-18-6,224-618-7,Substance utilisée dans des teintures capillaires non oxydantes,"0,5 %",,
"2-(Méthoxyméthyl)-1,4-benzènediamine
 Sulfate de 2-(méthoxyméthyl)-1,4-benzènediamine","2-Methoxymethyl-p-Phenylenediamine
 2-Methoxymethyl-p-Phenylenediamine","337906-36-2
 337906-37-3",,Substance utilisée dans des teintures capillaires oxydantes,,"Après mélange dans des conditions d'oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,8 % (calculée en base libre)","Doit figurer sur l'étiquetage: le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
Méthylsulfate de 1-N-méthylmorpholiniumpropylamino-4-hydroxyanthraquinone,Hydroxyanthraquinone-aminopropyl Methyl Morpholinium Methosulfate,38866-20-5,254-161-9,Substance utilisée dans des teintures capillaires non oxydantes,"0,5 %","— Ne pas utiliser avec des agents de nitrosation.
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver dans des récipients sans nitrite.","Doit figurer sur l'étiquetage:
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"2,2′-[[3-méthyl-4-[(E)-(4-nitrophényl)azo]phényl]imino]biséthanol",Disperse Red 17,3179-89-3,221-665-5,"a) Colorant utilisé dans des teintures capillaires oxydantes
 b) Colorant utilisé dans des teintures capillaires non oxydantes","b) 0,2 %","a) Après mélange dans des conditions d'oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,0 %.
 Pour a) et b):
  — ne pas utiliser avec des agents de nitrosation,
 
  — teneur maximale en nitrosamine: 50 μg/kg,
 
  — à conserver dans des récipients sans nitrite.","a) Doit figurer sur l'étiquetage: le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur des personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne colorez pas vos cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Sel disodique de l'acide amino-4 hydroxy-5 [(nitrophényl)-4)azo-3) phénylazo-6 naphthalènedisulfonique-2,7",Acid Black 1,1064-48-8,213-903-1,Substance utilisée dans des teintures capillaires non oxydantes,"0,5 %",,
Disodium 3-hydroxy-4-[(E)-(4-méthyl-2-sulfonatophényl)diazényl]-2-naphtoate,Pigment Red 57,5858-81-1,227-497-9,Substance utilisée dans des teintures capillaires non oxydantes,"0,4 %",,
"2-(2-éthoxyéthoxy)éthanol
 Éther monoéthylique du diéthylène-glycol (DEGEE)",Ethoxydiglycol,111-90-0,203-919-7,a) Teintures capillaires oxydantes,a) 7 %,"a) à e):
  Le niveau d'éthylène-glycol (impureté) dans l'éthoxydiglycol doit être ≤ 0,1 %.
 
  N'utiliser ni dans les produits pour les yeux ni dans les produits bucco-dentaires.",
,,,,b) Teintures capillaires non oxydantes,b) 5 %,,
,,,,c) Produits à rincer autres que les teintures capillaires,c) 10 %,,
,,,,d) Autres produits cosmétiques qui ne sont pas en spray,"d) 2,6 %",,
,,,,"e) Les produits en spray suivants: les parfums fins, les produits de soins, les antiperspirants et les déodorants","e) 2,6 %",,
Dichlorure de di[2-[4-[(E)-2-[4-[bis(2-hydroxyéthyl)aminophényl]vinyl]pyridin-1-ium]butanoyl]aminoéthyl]disulfanyle,HC Red No. 17,1449471-67-3,,Colorant non oxydant pour la coloration des cheveux,"À partir du 3 septembre 2017: 0,5 %","À partir du 3 septembre 2017:
  — ne pas utiliser avec des agents de nitrosation,
 
  — teneur maximale en nitrosamine: 50 μg/kg,
 
  — à conserver dans des récipients sans nitrite.",
"Dichlorure de di[2-[4-[(E)-2-[2,4,5-triméthoxyphényl]vinyl]pyridinin-1-ium]butanoyl]aminoéthyl]disulfanyle",HC Yellow No. 17,1450801-55-4,,Colorant non oxydant pour la coloration des cheveux,"À partir du 3 septembre 2017: 0,5 %",,"À partir du 3 mars 2018:
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Sulfate de 1H-pyrazole-4,5-diamine, 1-hexyl- (2:1)","1-Hexyl 4,5-Diamino Pyrazole Sulfate",1361000-03-4,,Colorant d'oxydation pour la coloration des cheveux,,"À partir du 3 septembre 2017, après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ne doit pas dépasser 1,0 %","À partir du 3 mars 2018 doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Sulfate de 4-hydroxy-2,5,6-triaminopyrimidine","2,5,6-Triamino-4-Pyrimidinol Sulfate",1603-02-07,216-500-9,Colorant d'oxydation pour la coloration des cheveux,,"À partir du 3 septembre 2017, après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ne doit pas dépasser 0,5 %","À partir du 3 mars 2018 doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Chlorhydrate de 2-[(3-aminopyrazolo[1,5-a]pyridin-2-yl)oxy]éthanol",Hydroxyethoxy Aminopyrazolopyridine HCl,1079221-49-0,695-745-7,Colorant d'oxydation pour la coloration des cheveux,,"À partir du 3 septembre 2017, après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ne doit pas dépasser 2,0 %","À partir du 3 mars 2018 doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Phénol, 3-amino-2,6-diméthyl","3-Amino-2,6-Dimethylphenol",6994-64-5,230-268-6,Colorant d'oxydation pour la coloration des cheveux,,"À partir du 3 septembre 2017, après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ne doit pas dépasser 2,0 %","À partir du 3 mars 2018 doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"2-Naphthalènaminium, 8-[(4-amino-3-nitrophényl)azo]-7-hydroxy-N,N,N-triméthyl-, chlorure",Basic Brown 17,68391-32-2,269-944-0,Colorant non oxydant pour la coloration des cheveux,"À partir du 3 septembre 2017: 2,0 %",,
Chlorure de 3-amino-7-(diméthylamino)-2-méthoxyphénoxazin-5-ium,Basic Blue 124,67846-56-4,267-370-5,Colorant non oxydant pour la coloration des cheveux,"À partir du 3 septembre 2017: 0,5 %","À partir du 3 septembre 2017:
  — ne pas utiliser avec des agents de nitrosation,
 
  — teneur maximale en nitrosamine: 50 μg/kg,
 
  — à conserver dans des récipients sans nitrite","À partir du 3 mars 2018:
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Huile d'arachide, extraits et dérivés",Arachis Hypogaea Oil,8002-03-07,232-296-4,,,"Concentration maximale de protéines d'arachide: 0,5 ppm (23)",
,Arachis Hypogaea Seedcoat Extract,8002-03-07,232-296-4,,,,
,Arachis Hypogaea Flour,8002-03-07,232-296-4,,,,
,Arachis Hypogaea Fruit Extract,8002-03-07,232-296-4,,,,
,Arachis Hypogaea Sprout Extract,,,,,,
,Hydrogenated Peanut Oil,68425-36-5,270-350-9,,,,
,Peanut Acid,91051-35-3,293-087-1,,,,
,Peanut Glycerides,91744-77-3,294-643-6,,,,
,Peanut Oil PEG-6 Esters,68440-49-3,,,,,
,Peanutamide MEA,93572-05-05,297-433-2,,,,
,Peanutamide MIPA,,,,,,
,Potassium Peanutate,61789-56-8,263-069-8,,,,
,Sodium Peanutamphoacetate,,,,,,
,Sodium Peanutate,61789-57-9,263-070-3,,,,
,Sulfated Peanut Oil,73138-79-1,277-298-6,,,,
Protéine de blé hydrolysée,Hydrolyzed Wheat Protein,94350-06-8/ 222400-28-4/ 70084-87-6/ 100209-50-5,305-225-0,,,"Masse moléculaire moyenne maximale des peptides dans les hydrolysats: 3,5 kDa (24)",
,,,309-358-5,,,,
"Extrait de fleurs de Tagetes minuta (25) 
 Huile essentielle de Tagetes minuta (26)","Extrait de fleurs de Tagetes minuta
 Huile essentielle de Tagetes minuta","91770-75-1
 91770-75-1/8016-84-0","294-862-7;
 294-862-7",a) Produits sans rinçage,"a) 0,01 %","Pour a) et b): teneur en alpha-terthiényl (terthiophène) dans l'extrait/l'huile ≤ 0,35 %.
 Pour a): ne pas utiliser dans les produits de protection solaire ni dans les produits commercialisés pour l'exposition aux rayons ultra-violets naturels/artificiels.
 Pour a) et b): en cas d'utilisation combinée avec Tagetes patula (entrée 309), la teneur totale combinée de Tagetes dans les préparations prêtes à l'emploi ne peut excéder les limites de concentration maximale établies à la colonne g.",
